CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer,Customer_No
CLC1524A-999,2026-08-06,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1524A-999,,,,10,49.284,492.84,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1497A-999,2026-08-06,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1497A-999,,,,21,44.548,935.51,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1496A-999,2026-08-06,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1496A-999,,,,20,44.548,890.96,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CR0002,2026-08-06,KOREA,KOREA,Trade promotion,CHOICE_KIT,INNER TIE ROD ASSY,CR0002,RIT0576D-999,,,80,4.8714,389.71,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
RIT0876G-999,2026-08-06,KOREA,KOREA,Trade promotion,CHOICE_KIT,,RIT0876G-999,,,,50,7.696,384.8,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CR0011,2026-08-06,KOREA,KOREA,Trade promotion,CHOICE_KIT,INNER TIE ROD ASSY,CR0011,RIT1024D-999,,,40,6.882,275.28,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CB0161,2026-08-07,LATAM,CHILE,Mexico Worldcup Promotion,CHOICE_KIT,BALL JOINT ASSY,CB0161,CBJ0235E-999,,,20,5.27,105.4,USD,B2B,SELL-IN,NORIEGA S.A.C.,200183
CL0477,2026-08-07,LATAM,CHILE,Mexico Worldcup Promotion,CHOICE_KIT,S/LINK ASSY,CL0477,CSL0546H-999,,,55,5.24,288.2,USD,B2B,SELL-IN,NORIEGA S.A.C.,200183
CE0536R,2026-08-07,LATAM,CHILE,Mexico Worldcup Promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0536R,ROT1308H-999,,,55,6.74,370.7,USD,B2B,SELL-IN,NORIEGA S.A.C.,200183
CE0536R,2026-08-11,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0536R,ROT1308H-999,,,12,7.26,87.12,USD,B2B,SELL-IN,COJAPAN,200312
CE0536L,2026-08-11,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0536L,ROT1307H-999,,,2,7.26,14.52,USD,B2B,SELL-IN,COJAPAN,200312
GV0135,2026-08-11,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,BUSH AM,GV0135,CBH0339A-999,,,150,1.59,238.5,USD,B2B,SELL-IN,COJAPAN,200312
CB0402R,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0402R,CBJ0269G-999,,,10,6.35,63.5,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0342L,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342L,ROT1204J-999,,,2,6.52,13.04,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0342R,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342R,ROT1203J-999,,,2,6.52,13.04,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0732L,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0732L,ROT0380E-999,,,10,5.0,50.0,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0732R,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0732R,ROT0381E-999,,,10,5.21,52.1,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0757,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0757,ROT0409F-999,,,4,6.39,25.56,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0758,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0758,ROT0410F-999,,,4,6.39,25.56,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0734,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0734,ROT0384E-999,,,90,5.75,517.5,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0737,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0737,ROT0387E-999,,,40,5.93,237.2,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0738,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0738,ROT0388E-999,,,19,5.95,113.05,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0811,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0811,ROT1085D-999,,,36,7.01,252.36,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CE0812,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0812,ROT1086D-999,,,36,7.01,252.36,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CL0555,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0555,CSL0222F-999,,,204,3.73,760.92,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CL0557,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0557,CSL0488F-999,,,300,4.47,1341.0,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CL0586,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0586,CSL0255H-999,,,100,4.66,466.0,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CL0597,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0597,CSL0268H-999,,,300,4.08,1224.0,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CL0700,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,CL0700 S/LINK ASSY,CL0700,CSL2308A-999,,,10,4.34,43.4,USD,B2B,SELL-IN,AVTOKOM LLC,200456
GV0438,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0438,CBH0466A-999,,,416,2.51,1044.16,USD,B2B,SELL-IN,AVTOKOM LLC,200456
GV0439,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0439,CBH0467A-999,,,384,3.73,1432.32,USD,B2B,SELL-IN,AVTOKOM LLC,200456
GV0470,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0470,CBH0498A-999,,,48,4.42,212.16,USD,B2B,SELL-IN,AVTOKOM LLC,200456
GV0538,2026-08-13,CIS,TAJIKISTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0538,CBH0868A-999,,,192,0.9,172.8,USD,B2B,SELL-IN,AVTOKOM LLC,200456
CB0161,2026-08-19,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,BALL JOINT ASSY,CB0161,CBJ0235E-999,,,1500,4.68,7020.0,USD,B2B,SELL-IN,HIVIMAR S.A.,200181
CE0536R,2026-08-19,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,OUTER TIE ROD ASSY,CE0536R,ROT1308H-999,,,50,7.26,363.0,USD,B2B,SELL-IN,HIVIMAR S.A.,200181
CL0477,2026-08-19,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,S/LINK ASSY,CL0477,CSL0546H-999,,,80,4.18,334.4,USD,B2B,SELL-IN,HIVIMAR S.A.,200181
CQ0096L,2026-08-19,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096L,CLC0093F-999,,,50,16.7,835.0,USD,B2B,SELL-IN,HIVIMAR S.A.,200181
CQ0280L,2026-08-19,LATAM,ECUADOR,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0280L,CLC0473K-999,,,25,16.79,419.75,USD,B2B,SELL-IN,HIVIMAR S.A.,200181
CE0288R,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0288R,ROT0290C-999,,,1,5.29,5.29,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0732L,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0732L,ROT0380E-999,,,11,5.33,58.63,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0666,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0666,RIT0205I-999,,,15,6.84,102.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0342,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0342,CBH0791A-999,,,18,1.07,19.26,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0573,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0573,CBH0918A-999,,,20,1.14,22.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0595,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0595,CBH0961A-999,,,10,1.92,19.2,USD,B2B,SELL-IN,ROSSKO KZ,287584
PL0311,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0311,CSL1912B-999,,,3,6.41,19.23,USD,B2B,SELL-IN,ROSSKO KZ,287584
PL0291,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0291,CSL1861B-999,,,6,7.05,42.3,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0226,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0226,CBJ0489J-999,,,60,5.04,302.4,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0402L,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0402L,CBJ0268G-999,,,112,7.08,792.96,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0402R,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0402R,CBJ0269G-999,,,192,7.08,1359.36,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0418,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0418,CBJ0272H-999,,,240,7.57,1816.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0426,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0426,CBJ0273G-999,,,160,6.94,1110.4,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0427,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0427,CBJ0274G-999,,,192,6.94,1332.48,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0444,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0444,CBJ0785C-999,,,40,7.6,304.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0446,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0446,CBJ0838G-999,,,150,6.03,904.5,USD,B2B,SELL-IN,ROSSKO KZ,287584
CB0531,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0531,CBJ1088D-999,,,60,9.65,579.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0342L,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342L,ROT1204J-999,,,60,7.28,436.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0342R,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0342R,ROT1203J-999,,,80,7.28,582.4,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0733R,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0733R,ROT0383E-999,,,20,5.85,117.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0737,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0737,ROT0387E-999,,,100,6.59,659.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0738,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0738,ROT0388E-999,,,100,6.59,659.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0757,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0757,ROT0409F-999,,,12,7.15,85.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0758,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0758,ROT0410F-999,,,24,7.15,171.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0763,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0763,ROT0415D-999,,,30,5.86,175.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0787,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0787,ROT0435F-999,,,40,6.58,263.2,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0816L,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0816L,ROT1212F-999,,,36,7.69,276.84,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0816R,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0816R,ROT1211F-999,,,36,7.69,276.84,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0872L,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0872L,ROT1955C-999,,,18,8.57,154.26,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0086,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0086,CSL0252G-999,,,228,4.01,914.28,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0291,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0291,CSL0675G-999,,,1608,4.17,6705.36,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0311,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0311,CSL1063D-999,,,132,4.6,607.2,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0359,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0359,CSL0931D-999,,,228,4.59,1046.52,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0557,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0557,CSL0488F-999,,,624,4.33,2701.92,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0573,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0573,CSL1413G-999,,,180,4.21,757.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0574,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0574,CSL0244J-999,,,340,5.04,1713.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0575,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0575,CSL0245J-999,,,260,5.04,1310.4,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0579,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0579,CSL0249G-999,,,348,3.95,1374.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0586,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0586,CSL0255H-999,,,760,5.15,3914.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0597,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0597,CSL0268H-999,,,636,4.29,2728.44,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0899L,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,CL0899LC S/LINK ASSY,CL0899L,CSL2163A-999,,,24,4.45,106.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0899R,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,CL0899RC S/LINK ASSY,CL0899R,CSL2162A-999,,,24,4.45,106.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0632,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0632,RIT0171E-999,,,18,6.01,108.18,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0634,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0634,RIT0174H-999,,,30,5.15,154.5,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0649,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0649,RIT0191G-999,,,100,6.16,616.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0684,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0684,RIT0718E-999,,,80,6.81,544.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0808,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0808,RIT1313B-999,,,40,6.02,240.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0009,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0009,CBH0022A-999,,,64,3.24,207.36,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0148,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0148,CBH0372A-999,,,192,3.75,720.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0438,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0438,CBH0466A-999,,,1120,2.78,3113.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0439,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0439,CBH0467A-999,,,384,4.23,1624.32,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0469,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0469,CBH0497A-999,,,64,4.17,266.88,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0470,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0470,CBH0498A-999,,,216,5.41,1168.56,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0471,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0471,CBH0499A-999,,,384,3.22,1236.48,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0489,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0489,CBH0517A-999,,,192,0.88,168.96,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0513,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0513,CBH0748A-999,,,128,2.3,294.4,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0554,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0554,CBH0885A-999,,,47,2.29,107.63,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0555,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0555,CBH0886A-999,,,128,2.39,305.92,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0558,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0558,CBH0892A-999,,,64,1.01,64.64,USD,B2B,SELL-IN,ROSSKO KZ,287584
PL0291,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0291,CSL1861B-999,,,100,5.79,579.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
PL0555,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0555,CSL1874B-999,,,10,6.08,60.8,USD,B2B,SELL-IN,ROSSKO KZ,287584
PL0586,2026-08-20,CIS,KAZAKHSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0586,CSL1929B-999,,,10,6.57,65.7,USD,B2B,SELL-IN,ROSSKO KZ,287584
CLC1581A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1581A-999,,,,10,44.844,448.44,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1580A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1580A-999,,,,10,44.844,448.44,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1588A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1588A-999,,,,10,30.858,308.58,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1587A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1587A-999,,,,10,30.858,308.58,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1727A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1727A-999,,,,20,52.984,1059.68,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1726A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1726A-999,,,,20,52.91,1058.2,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CE1021L,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,CE1021L OTR ASSY,CE1021L,ROT2426A-999,,,10,12.284,122.84,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CE1021R,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,CE1021R OTR ASSY,CE1021R,ROT2425A-999,,,10,12.284,122.84,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CUC0528A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CUC0528A-999,,,,10,15.17,151.7,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CB0426,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,BALL JOINT ASSY,CB0426,CBJ0273G-999,,,10,7.77,77.7,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0300R,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0300R,CLC0299G-999,,,10,16.206,162.06,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0300L,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0300L,CLC0298E-999,,,10,16.206,162.06,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0475R,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0475R,CUC0305D-999,,,10,17.834,178.34,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0475L,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0475L,CUC0306D-999,,,10,17.834,178.34,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0335R,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0335R,CLC0440E-999,,,10,15.614,156.14,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC0441F-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC0441F-999,,,,10,15.614,156.14,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CBH1993A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CBH1993A-999,,,,10,2.664,26.64,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1691A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1691A-999,,,,10,15.614,156.14,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1692A-999,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1692A-999,,,,10,15.614,156.14,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0596R,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0596R LWR C/ARM ASSY,CQ0596R,CLC1043B-999,,,20,27.528,550.56,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0596L,2026-08-20,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0596L LWR C/ARM ASSY,CQ0596L,CLC1044B-999,,,20,27.528,550.56,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CSM0039C-999,2026-08-20,LATAM,MEXICO,Mexico Awakening Campaign,CHOICE_KIT,,CSM0039C-999,,,,20,2.21,44.2,USD,B2B,SELL-OUT,REFATRIX,289404
RIA0093B-999,2026-08-20,LATAM,MEXICO,Mexico Awakening Campaign,CHOICE_KIT,,RIA0093B-999,,,,20,7.39,147.8,USD,B2B,SELL-OUT,REFATRIX,289404
GV0148,2026-08-20,LATAM,MEXICO,Mexico Awakening Campaign,CHOICE_KIT,BUSH AM,GV0148,CBH0372A-999,,,20,2.38,47.6,USD,B2B,SELL-OUT,REFATRIX,289404
CBH0531A-999,2026-08-20,LATAM,MEXICO,Mexico Awakening Campaign,CHOICE_KIT,,CBH0531A-999,,,,10,1.46,14.6,USD,B2B,SELL-OUT,REFATRIX,289404
CBH1601A-999,2026-08-20,LATAM,MEXICO,Mexico Awakening Campaign,CHOICE_KIT,,CBH1601A-999,,,,10,2.07,20.7,USD,B2B,SELL-OUT,REFATRIX,289404
